transaction_id,user_id,timestamp,amount,location,device_device
1902788c-277b-434a-a5ef-ae9228990ee3,30f15198,2026-06-07 23:26:18,3280.2,North Dawnhaven,Mobile_Android
4ea8c11a-b4fd-4f43-b3ca-3a7c920154ff,30f15198,2026-06-08 11:17:18,2847.81,Welchchester,Mobile_Android
ea74c349-129d-43de-a8e9-f638dcc4db5e,0720739d,2026-06-08 06:55:18,3465.31,Lake Christopher,Mobile_Android
02df1cb4-f93b-45fe-8e46-53fdba52b6b5,a8410e34,2026-06-08 02:35:18,1190.79,East Ronald,Mobile_iOS
72525e2d-255e-485a-b926-56fdc1906b76,0e608a78,2026-06-08 12:46:18,1578.81,Steinhaven,Mobile_Android
096c7a25-bd84-41d7-a590-3d9b71923b28,9d846772,2026-06-08 02:52:18,3037.05,New Chelseaton,Mobile_Android
cda6d4bd-de11-4688-b65b-6e62076c3a8c,9d846772,2026-06-08 06:20:18,1727.28,Brookeville,Desktop_Web
bd6e2028-a539-44fe-be7b-39b7aac64152,9d846772,2026-06-08 01:57:18,4540.41,Jefferyborough,Mobile_Android
b120c07e-84fc-4370-a768-1e169e5c5bef,1b025286,2026-06-08 02:16:18,4256.48,Sherrihaven,Mobile_Android
e4d4db8b-253b-4b43-a3fb-2749b7ae336c,5cc3295c,2026-06-08 01:00:18,2437.38,South Mark,Mobile_iOS
af80129f-f0fe-48ab-bb36-f76cfdf399d2,9d846772,2026-06-08 02:55:18,3580.88,New Danielside,Mobile_iOS
f102ca71-4cb9-4a85-b097-87aacb6efddc,f7b43899,2026-06-08 03:52:18,2013.13,Port Joshuatown,Mobile_Android
a1eef8e8-54dc-4213-9912-288c9c75a332,1b025286,2026-06-08 08:15:18,2816.8,Hunterland,Mobile_Android
b124d920-022b-45b4-9102-d8b088bae0bd,1b025286,2026-06-08 09:23:18,788.21,Lake Jonathan,Mobile_Android
7898458b-a329-4e40-84a7-d0863ac9650b,0720739d,2026-06-08 10:00:18,527.94,Johnsonmouth,Mobile_Android
1eb94367-4b8f-42db-a397-8c852dc9e0fa,1b025286,2026-06-08 00:19:18,2203.19,Crystalton,Mobile_Android
77d12d45-cc8e-488a-9569-a6f430437f8a,0720739d,2026-06-08 08:28:18,3641.71,Lake Desiree,Mobile_iOS
71081d28-a7d8-460f-83a8-8a5d18db8e17,9d846772,2026-06-08 10:15:18,4705.16,Phillipsburgh,Desktop_Web
f4bfca17-3397-4d82-a923-561f1da24a69,9d846772,2026-06-08 12:17:18,2511.72,South Joe,Desktop_Web
a933f5ab-4915-43b2-87ff-403741e69aa4,30f15198,2026-06-07 23:17:18,3741.43,Andrewstad,Mobile_Android
06144285-5263-4f38-b2ca-a06d5b194e76,0e608a78,2026-06-08 12:17:18,2117.68,South Kenneth,Mobile_iOS
f348b848-9978-4af8-b238-a0876268d4cb,0e608a78,2026-06-07 23:00:18,3118.78,Port Kellyfort,Mobile_Android
4d48e14a-cc6a-4de4-b1b8-345532a90ccb,93ba10b2,2026-06-08 07:18:18,4091.69,West Christina,Mobile_iOS
7ad4bc31-80a7-4ee8-8ac4-bdef61486fc6,2eb14859,2026-06-08 04:38:18,95127.68,Robertport,Desktop_Web
a2f45439-e8ad-4eeb-83ec-b695c3571a15,30f15198,2026-06-08 05:46:18,513.1,New Angelport,Desktop_Web
05c72867-e1be-4a8c-8774-69a085287459,0e608a78,2026-06-08 05:49:18,3963.05,Kylestad,Desktop_Web
0dbcf718-fdba-4d71-83a7-57cf3cd68833,2eb14859,2026-06-08 04:59:18,4745.44,,Mobile_Android
2939d36d-c659-42db-af6a-a6f148e8921c,f7b43899,2026-06-07 23:14:18,2294.28,Marshmouth,Mobile_Android
fe0120d1-9995-4335-8ff1-621f832b39e9,5cc3295c,2026-06-08 01:54:18,3809.16,West Stephanieberg,Mobile_iOS
7d272389-6fca-42f8-87e1-0a9b3b1be6d6,1b025286,2026-06-08 04:00:18,2295.64,Thompsonborough,Mobile_iOS
067be064-ef7d-4dbd-b6e0-62f376e4bf27,5cc3295c,2026-06-08 04:13:18,2846.6,North Cassidyfurt,Mobile_iOS
6278291d-e8f7-4857-8ff4-e4da5005cf06,93ba10b2,2026-06-07 23:51:18,67824.36,Thompsonport,Desktop_Web
3baaeea2-28f2-49d6-a3f2-18ae14e2af36,a8410e34,2026-06-08 04:54:18,3742.72,Knappview,Desktop_Web
b6310a7d-93cc-4f04-9f28-8ef29edc01a3,93ba10b2,2026-06-08 10:24:18,944.21,Tiffanymouth,Mobile_iOS
9f797770-8523-474e-99b6-8be23a8d45e7,93ba10b2,2026-06-08 02:56:18,1773.63,Lewisfort,Mobile_Android
426fde1f-549f-4a3d-8f8f-da87bce3d851,0720739d,2026-06-08 12:13:18,1316.0,Lake Stanleyborough,Mobile_iOS
7e5b11dd-666c-44d3-a0f1-04e76533bb4c,93ba10b2,2026-06-08 09:00:18,379.65,Bennettmouth,Desktop_Web
69e42204-cb31-4400-84cc-9f8ed0bdee1b,0720739d,2026-06-07 22:15:18,780.22,West Rebeccaburgh,Mobile_iOS
8356bc75-4218-48fd-8641-d30f61569223,9d846772,2026-06-08 06:07:18,195.06,Elijahchester,Desktop_Web
c478f386-9274-44b2-b20a-684c75eb78ed,0720739d,2026-06-07 21:26:18,2810.68,East Scottside,Mobile_iOS
532eb100-4849-4ac0-afd0-06b1b06cfb5c,93ba10b2,2026-06-08 08:48:18,1414.91,East Kelsey,Mobile_Android
2684ecbf-9e96-4d46-8ae7-6741ef565010,93ba10b2,2026-06-08 00:14:18,4761.76,Wolfmouth,Desktop_Web
2721941f-6fa0-46e1-81f5-866060ef85f3,a8410e34,2026-06-08 11:52:18,4921.68,Mandyburgh,Mobile_iOS
966e4e33-90fe-4146-b69f-4cb8add91b4e,30f15198,2026-06-07 21:52:18,1609.93,Lake Madisonmouth,Mobile_Android
3e959ef4-39c8-4c62-ad01-111a91f40e2f,f7b43899,2026-06-08 10:46:18,2115.52,Port Rogershire,Desktop_Web
d17305a7-e726-4ab0-a362-b760cf46490f,a8410e34,2026-06-08 05:18:18,1113.86,North Eric,Desktop_Web
