transaction_id,user_id,timestamp,amount,location,device_device
98f0805a-16b9-4896-b394-757e15e14c02,USER_0317,2026-06-06 15:23:43,1090.48,Delhi,Desktop_Web
e68a8daf-e450-4477-b029-e81d3ba01a9a,USER_0120,2026-06-06 15:23:54,1646.44,Bangalore,Mobile_Android
7f7147d3-59d7-40bc-a39c-1eae03168ac7,USER_0932,2026-06-06 15:24:24,714.38,New York,Mobile_Android
06873b59-1e8b-451b-bd95-a536b53589df,USER_0259,2026-06-06 15:24:49,571.13,New York,Desktop_Web
dddf5324-f4f2-458c-8108-d8f64e8c3139,USER_0336,2026-06-06 15:25:15,967.65,Paris,Mobile_iOS
12e334a0-3fb5-42ee-b460-bd28a7252fd6,USER_0801,2026-06-06 15:25:38,1287.39,New York,Mobile_Android
a603d87d-8d81-4c4d-aced-cd44348fae8d,USER_0355,2026-06-06 15:25:51,28.29,Bangalore,Mobile_iOS
f17267c7-c6dc-4835-92cb-f8c75df77a83,USER_0571,2026-06-06 15:26:00,279.37,Sydney,Desktop_Web
a28f94ec-c85b-4760-8457-d3dd3b6f082a,USER_0982,2026-06-06 15:26:10,155.84,Delhi,Mobile_Android
295a8ab6-a10d-4b15-8be3-5df294a2e9df,USER_0695,2026-06-06 15:26:36,1115.66,Sydney,Desktop_Web
91a87f8c-feb0-47a1-9dd8-a186a5a9d877,USER_0459,2026-06-06 15:26:41,126.22,Sydney,Mobile_iOS
13ac4c9b-a257-4e1c-8a92-c203ab91f332,USER_0023,2026-06-06 15:26:54,1382.11,London,Desktop_Web
6604ebb2-41b2-49b5-b337-ac72b5d209d0,USER_0425,2026-06-06 15:27:04,593.93,Tokyo,Mobile_Android
abae7e48-95db-4723-a328-43423ed697e9,USER_0041,2026-06-06 15:27:31,1201.76,Delhi,Mobile_Android
a3069251-f120-4091-84b4-9420dfaad863,USER_0003,2026-06-06 15:27:51,671.36,Mumbai,Mobile_Android
d13518c3-17b0-46e6-8e21-dfa61aa6ae99,USER_0503,2026-06-06 15:28:14,562.02,London,Mobile_iOS
7dd6e0dd-7281-4c01-9736-c20094c0b3bf,USER_0082,2026-06-06 15:28:27,296.74,New York,Mobile_Android
7e2f485c-7a22-4b15-a236-99ef256ff2d0,USER_0641,2026-06-06 15:28:57,1042.82,Tokyo,Mobile_Android
962e4eda-e259-4644-9c78-3e528a85cbf6,USER_0494,2026-06-06 15:29:12,1125.64,Paris,Desktop_Web
22e59cad-74ca-45ad-b016-0951d2f6274d,USER_0075,2026-06-06 15:29:35,91.35,Tokyo,Mobile_iOS
4addc263-4ec8-4ebc-86e4-f3aa29db1fa8,USER_0820,2026-06-06 15:30:04,1636.42,London,Mobile_Android
9f8fe0f1-e8f7-4614-a2c0-2ce75889021a,USER_0523,2026-06-06 15:30:34,147.42,London,Desktop_Web
284d30d1-d13e-4631-87fd-869c8fc7906f,USER_0735,2026-06-06 15:30:52,953.85,Dubai,Desktop_Web
8884a749-27fa-4406-a6d1-1b7abe1fddbc,USER_0109,2026-06-06 15:30:58,527.73,Bangalore,Mobile_Android
9fca26de-7525-4519-9a58-55c0ca7a8f04,USER_0250,2026-06-06 15:31:10,256.87,London,Mobile_Android
fadbd578-c685-40ae-baa3-fcdf739b61f4,USER_0717,2026-06-06 15:31:32,1845.72,Bangalore,Mobile_iOS
a25a44d7-b24f-4919-916d-9e6674172e23,USER_0876,2026-06-06 15:31:56,1083.09,New York,Mobile_Android
8d078b7d-0cb9-4fcf-ba4e-9290dfa25b6f,USER_0804,2026-06-06 15:32:03,1280.47,Sydney,Desktop_Web
03781f93-5d6e-45c1-a4fa-c29a766a301a,USER_0160,2026-06-06 15:32:12,429.17,Delhi,Mobile_Android
b77bb079-c6e3-4468-be0e-bef6b886d9a5,USER_0261,2026-06-06 15:32:31,924.31,Dubai,Mobile_iOS
b0d0f855-ab28-4cc2-b372-8a9bfb47037c,USER_0029,2026-06-06 15:32:40,45015.2,Tokyo,Mobile_Android
f413efd9-d2f9-4b27-bdf1-21516033ec5c,USER_0575,2026-06-06 15:32:56,1739.76,Bangalore,Mobile_iOS
d7221678-1b1e-45dd-9f97-801afcbda04c,USER_0357,2026-06-06 15:33:26,400.94,Tokyo,Desktop_Web
95b7f4a4-27db-403c-b913-f3d4e7e12f0d,USER_0067,2026-06-06 15:33:35,389.87,Paris,Mobile_Android
bed5a8c0-afe3-4586-90d6-1c211bf7052e,USER_0078,2026-06-06 15:33:42,291.78,Delhi,Mobile_iOS
c80a0a9b-2a8c-49cb-b5af-344aede8af4f,USER_0112,2026-06-06 15:33:55,1464.98,London,Mobile_iOS
25e05818-3c33-4895-aef4-260d9146326d,USER_0414,2026-06-06 15:34:01,1648.51,Dubai,Mobile_Android
294f03fe-bf6d-4185-a107-b79e1c2ef631,USER_0879,2026-06-06 15:34:19,733.12,Sydney,Mobile_iOS
f7da64c5-2ec7-440b-83b5-088a474fa020,USER_0798,2026-06-06 15:34:36,369.92,Paris,Desktop_Web
f2d60b06-3a3c-4607-a9a6-2ea8780bcec0,USER_0954,2026-06-06 15:34:55,1374.27,Dubai,Mobile_iOS
3871d770-40d1-4518-8160-77fb95445307,USER_0980,2026-06-06 15:35:23,1282.8,Paris,Mobile_Android
1fee9ae6-6c50-41cf-a375-967fc66abafa,USER_0947,2026-06-06 15:35:37,1532.57,Delhi,Desktop_Web
7240063e-ba02-43b4-a83b-e57b7a66fffc,USER_0083,2026-06-06 15:36:07,1144.64,London,Mobile_Android
69d1507d-6825-4b52-811d-57c29d6a6bc3,USER_0095,2026-06-06 15:36:27,1201.28,Paris,Mobile_Android
abae787d-6119-46b2-9698-583c870ff4a4,USER_0726,2026-06-06 15:36:38,825.73,Paris,Mobile_iOS
abc1ec2b-38bf-45c9-b466-e7b77ccf4673,USER_0127,2026-06-06 15:36:45,1276.66,Tokyo,Desktop_Web
193d82cc-fa45-4b60-8123-dbee6c4e07c6,USER_0258,2026-06-06 15:37:11,1864.92,Sydney,Mobile_Android
c869341b-914e-49e5-bfb0-87d86dabe273,USER_0558,2026-06-06 15:37:35,969.83,Mumbai,Mobile_Android
9f0cf4cc-9aed-4384-9f42-cf68d5e8070c,USER_0851,2026-06-06 15:37:55,27.64,New York,Mobile_iOS
69d3d8cb-b12d-403b-98e2-299f32d6bd4f,USER_0889,2026-06-06 15:38:20,1529.79,Tokyo,Desktop_Web
c49ef2f1-9efa-4a67-b2dd-c7b5ff4c0d07,USER_0285,2026-06-06 15:38:43,1823.0,Sydney,Mobile_iOS
1ea87abd-c7f8-4f27-8317-23ef04dab661,USER_0371,2026-06-06 15:38:55,823.33,Sydney,Desktop_Web
8d995f51-db39-4267-aaa6-3e4bfc8d79bd,USER_0083,2026-06-06 15:39:05,796.85,New York,Mobile_Android
82cb7f81-ce64-4064-bd49-120e5ec63dff,USER_0157,2026-06-06 15:39:30,656.13,London,Desktop_Web
8187a45a-2b00-4b76-b7dd-c9e707d8080b,USER_0575,2026-06-06 15:39:37,1895.79,Sydney,Mobile_iOS
d4c43276-bb3f-47b7-abe0-0474c6d6a2a5,USER_0658,2026-06-06 15:39:51,1464.81,Delhi,Desktop_Web
608fcbfa-dcda-4866-8ec2-966bdc4aa84d,USER_0214,2026-06-06 15:40:05,627.94,New York,Mobile_iOS
09fa5fd9-43ec-4344-9eb3-75906f98708a,USER_0775,2026-06-06 15:40:11,1303.91,Bangalore,Desktop_Web
7e41afea-4e49-425e-ab9a-3ca4a1828cae,USER_0945,2026-06-06 15:40:32,323.7,Paris,Desktop_Web
11f39c74-0a2d-4f13-9533-713554fdef85,USER_0073,2026-06-06 15:40:54,1774.64,Tokyo,Mobile_iOS
9b8b7042-d2bf-4e78-9907-7007d4ed2daf,USER_0934,2026-06-06 15:41:09,1366.54,Delhi,Desktop_Web
d57ab5d8-cc1f-4442-be50-3a67a223f225,USER_0444,2026-06-06 15:41:29,1739.26,Mumbai,Mobile_Android
452cb350-7cd4-44f1-b2d5-65ffe6407062,USER_0064,2026-06-06 15:41:55,17.47,Bangalore,Mobile_iOS
5616d115-f6c6-49b1-86be-1c89752bda19,USER_0375,2026-06-06 15:42:16,828.56,Dubai,Mobile_iOS
ebb7b51c-e43c-4bf0-8e6b-d0ba19597f13,USER_0484,2026-06-06 15:42:39,1635.28,New York,Mobile_Android
baa6af8f-8d76-4f2e-bd88-560a76095926,USER_0547,2026-06-06 15:42:48,1029.46,Dubai,Mobile_Android
9e0d6d4f-f6c4-4d45-b216-97e0f449f5ae,USER_0616,2026-06-06 15:42:58,1175.46,Tokyo,Mobile_iOS
e65c9a67-fe3d-4982-90fd-e5575463201d,USER_0146,2026-06-06 15:43:25,892.15,New York,Mobile_iOS
3d1092fd-a062-4ee3-9679-16fa8c3c7ff1,USER_0753,2026-06-06 15:43:47,1748.82,Tokyo,Mobile_iOS
a4dddb96-b48f-4a2a-addf-a3363e3bedd0,USER_0528,2026-06-06 15:44:01,823.79,New York,Desktop_Web
7432f392-65fd-4991-9391-0e20caa71a1c,USER_0916,2026-06-06 15:44:06,581.34,Dubai,Mobile_iOS
c9b7791e-d217-43d1-82d3-ec07b558e677,USER_0730,2026-06-06 15:44:36,390.4,Delhi,Mobile_Android
8e99c0ff-6514-4916-855b-06dd473cc36e,USER_0539,2026-06-06 15:44:58,698.66,Paris,Mobile_Android
c14bd75c-6dc2-44d4-a3d6-c00cbf271fea,USER_0664,2026-06-06 15:45:10,934.85,London,Mobile_Android
63bfdaba-c152-454f-99b8-30235143d901,USER_0279,2026-06-06 15:45:18,1233.17,New York,Desktop_Web
aecdd97b-866f-4c3a-af30-df2b0761b035,USER_0975,2026-06-06 15:45:26,1769.37,Dubai,Mobile_Android
b211ad77-f4b2-4dce-8415-b38fafae1128,USER_0925,2026-06-06 15:45:34,1143.4,Dubai,Mobile_Android
7fb8812c-5ea5-40ba-8b1f-848b5432ac03,USER_0158,2026-06-06 15:45:45,1494.62,Sydney,Mobile_Android
22107f02-767b-468f-a22b-e949f5ecdef0,USER_0661,2026-06-06 15:45:59,1994.89,Tokyo,Mobile_iOS
27573f7c-df22-4623-9c13-98e73a39fd3a,USER_0338,2026-06-06 15:46:07,1908.47,Mumbai,Mobile_iOS
2bcbb813-34f6-43fb-ade9-354610a04434,USER_0884,2026-06-06 15:46:24,18436.29,New York,Mobile_Android
1051b7fd-3eac-4b4b-b570-6cdf8ef93c79,USER_0720,2026-06-06 15:46:43,299.09,Mumbai,Desktop_Web
f7d1e8d0-9020-466e-bb37-d70319f35e5a,USER_0944,2026-06-06 15:47:05,1565.79,Mumbai,Desktop_Web
ef3083b8-3d14-4087-8965-3a2465baa38a,USER_0720,2026-06-06 15:47:18,562.46,Tokyo,Mobile_iOS
650ba082-08d4-499c-9f9c-86241fd89131,USER_0718,2026-06-06 15:47:30,375.63,London,Mobile_Android
315d92a1-5cc5-4268-a398-dfa9c4183732,USER_0324,2026-06-06 15:47:41,49.52,Tokyo,Desktop_Web
fa67036c-066a-44a8-b92d-0dd7c2bfbf93,USER_0502,2026-06-06 15:48:10,1192.1,Paris,Mobile_Android
a4d58f13-2000-4005-82b6-c5b761237d82,USER_0910,2026-06-06 15:48:40,1653.08,Mumbai,Mobile_Android
642d12d3-fc22-4f8b-ac48-f2f0e7ba0c80,USER_0770,2026-06-06 15:49:08,249.26,Mumbai,Desktop_Web
bc66aa9c-2cce-4908-a455-93abcf6e169f,USER_0517,2026-06-06 15:49:30,1529.9,New York,Mobile_iOS
41292159-f1b0-4b06-9240-f62a6eced6e9,USER_0612,2026-06-06 15:49:53,1145.34,Paris,Mobile_iOS
09eaf40c-8176-4954-b3ad-ddb31fcbd2d7,USER_0755,2026-06-06 15:49:58,11.81,London,Desktop_Web
c55461aa-d6ee-4638-b897-fcd563c1972e,USER_0524,2026-06-06 15:50:15,571.22,Dubai,Mobile_Android
41eb5512-dd3e-4b8c-b305-c9203028672a,USER_0900,2026-06-06 15:50:41,962.58,Sydney,Desktop_Web
845647d6-d10e-4854-a846-2a087c6717b9,USER_0381,2026-06-06 15:51:07,817.89,Dubai,Mobile_iOS
72fc4742-beb1-4f50-91f0-962a7baf7ef3,USER_0211,2026-06-06 15:51:31,1984.24,Paris,Mobile_Android
aa180c01-ad95-4038-a917-d36c1d6141d5,USER_0162,2026-06-06 15:51:43,230.8,Mumbai,Desktop_Web
a6a4d6de-c99a-4b4c-8cfd-6628674ead14,USER_0738,2026-06-06 15:52:07,366.68,Dubai,Desktop_Web
3d7df30e-0eb5-483d-88dc-daf767a345ac,USER_0874,2026-06-06 15:52:27,34.77,Tokyo,Desktop_Web
22de3e7a-60fc-4dfa-b4b6-adac42af2ddf,USER_0514,2026-06-06 15:52:47,1164.97,New York,Mobile_Android
9abc5324-0606-48f5-b7eb-c5bda4787e27,USER_0068,2026-06-06 15:52:56,1082.43,Mumbai,Mobile_iOS
a59076c9-8a20-4213-a780-86e9f92fe8d7,USER_0267,2026-06-06 15:53:18,722.42,London,Mobile_Android
d5fff830-4348-47fb-add9-b32b9cdb28d4,USER_0676,2026-06-06 15:53:30,1675.45,Dubai,Desktop_Web
7c94f80a-8369-4d3b-8468-4d0d250a195d,USER_0608,2026-06-06 15:53:46,1511.17,Delhi,Mobile_Android
0713bf93-404e-4da3-b26b-925d3cb0b1b3,USER_0069,2026-06-06 15:54:08,796.19,New York,Desktop_Web
00297b43-cdf1-421c-8e1b-fd4ff9acb776,USER_0477,2026-06-06 15:54:38,1160.0,Mumbai,Desktop_Web
0b54eba8-c9be-4191-b08b-7b20da793aa5,USER_0991,2026-06-06 15:55:04,252.75,Tokyo,Desktop_Web
489b8238-0231-42a7-baa4-424beb6eb6ea,USER_0551,2026-06-06 15:55:30,1994.51,Bangalore,Desktop_Web
99a4716f-e0ba-49af-9692-f6f0682685a0,USER_0619,2026-06-06 15:55:51,525.53,Tokyo,Mobile_Android
ad592088-9f6e-4e6b-9757-30e0d15f04c2,USER_0399,2026-06-06 15:56:11,564.84,Tokyo,Desktop_Web
1a328b63-0546-41e1-bde7-e7563edb7a9b,USER_0140,2026-06-06 15:56:34,703.41,Bangalore,Mobile_iOS
c21295e7-dba0-4409-bb9c-815ba38bc8a9,USER_0944,2026-06-06 15:57:02,197.73,Dubai,Mobile_iOS
44aa27c5-edb3-48f8-8c33-6260b056941d,USER_0485,2026-06-06 15:57:26,60.24,Mumbai,Mobile_Android
b3a1c2e9-0636-44fa-a056-aba018976c07,USER_0296,2026-06-06 15:57:38,581.88,Mumbai,Mobile_iOS
56e31695-ee5b-4808-813c-813ba8711bfb,USER_0094,2026-06-06 15:57:51,5.13,Bangalore,Desktop_Web
ac99103a-f655-4b4c-aa8c-798df4f8f7ca,USER_0407,2026-06-06 15:58:16,1195.36,Delhi,Mobile_Android
adce45b8-06af-472f-ac62-ed5bd40fcf36,USER_0722,2026-06-06 15:58:21,584.15,Paris,Mobile_Android
4c13662b-fb38-4807-a594-29d972593bd7,USER_0678,2026-06-06 15:58:49,1596.91,Tokyo,Mobile_iOS
5369e861-e159-4bfe-ae7b-43d7667a54fd,USER_0638,2026-06-06 15:59:13,175.23,Paris,Mobile_iOS
12077e1d-e84a-4fbf-a714-ac3814ebd267,USER_0793,2026-06-06 15:59:38,422.33,Delhi,Mobile_iOS
2242f988-ff29-4596-b4ab-4026cd487b8e,USER_0382,2026-06-06 15:59:52,1404.66,Bangalore,Mobile_Android
f267ca0e-c747-4c02-ac21-30f71bc3f07c,USER_0371,2026-06-06 16:00:21,1735.41,Delhi,Mobile_iOS
d55cc163-a4ab-41e4-95c4-9f7a1328a979,USER_0613,2026-06-06 16:00:47,1566.71,Delhi,Desktop_Web
c14dfd79-a0b2-4e44-ab19-6b3a26a72a93,USER_0631,2026-06-06 16:00:58,1919.67,Tokyo,Desktop_Web
371941e9-a846-4a87-a23a-16e1fd69e08b,USER_0335,2026-06-06 16:01:08,1014.23,Tokyo,Desktop_Web
c160b288-26f6-4011-9034-4198484d9c28,USER_0279,2026-06-06 16:01:36,889.45,Delhi,Desktop_Web
7a981d0f-30ca-4a33-93e6-6d7808664521,USER_0849,2026-06-06 16:02:04,1132.65,Delhi,Desktop_Web
078b1e0d-3182-4a25-916e-2b7c9838be41,USER_0598,2026-06-06 16:02:19,1202.16,Dubai,Mobile_iOS
a6e8973f-db53-4d1f-8e07-3a783f3c677d,USER_0940,2026-06-06 16:02:37,488.03,Mumbai,Mobile_Android
3aa0bb1d-1965-4a66-b6c4-c243bc1eaa8c,USER_0839,2026-06-06 16:02:46,1066.9,Delhi,Mobile_Android
724e5ae2-0c06-47b1-bd32-277065925270,USER_0628,2026-06-06 16:02:59,35633.86,London,Mobile_Android
932af47a-99ef-4dbc-a5f8-d40107635f34,USER_0317,2026-06-06 16:03:22,581.04,Sydney,Mobile_iOS
bcd83a58-742e-42d7-88bc-8737f1c0dc81,USER_0025,2026-06-06 16:03:27,175.91,Delhi,Mobile_iOS
4b85559a-f1ff-43c2-810f-59f671662072,USER_0137,2026-06-06 16:03:53,684.62,New York,Mobile_Android
83e0ee2d-a6da-458f-ae18-76344731681d,USER_0432,2026-06-06 16:04:11,638.5,London,Mobile_Android
ac923b2a-257d-4893-b3af-c5ef2664e49d,USER_0732,2026-06-06 16:04:23,1814.21,Paris,Desktop_Web
16d09ecd-54ab-430e-af0c-e1d02c2ea8a4,USER_0495,2026-06-06 16:04:35,1721.68,Sydney,Desktop_Web
bf5b3aa9-4141-4a85-9360-dca1af19dc51,USER_0601,2026-06-06 16:05:01,990.57,Tokyo,Desktop_Web
5bda62d4-a5eb-437f-9e22-9b9c13411fed,USER_0978,2026-06-06 16:05:18,1539.01,Mumbai,Mobile_iOS
d2f9af7a-b4c1-4e8f-8d71-cedac130ad27,USER_0053,2026-06-06 16:05:43,1533.82,Paris,Mobile_iOS
2b45481f-c9b4-4629-b4ba-ca2dac322fa8,USER_0339,2026-06-06 16:05:51,943.33,Paris,Mobile_iOS
0b7c8213-ce1b-4f09-9fc5-a67162785d93,USER_0979,2026-06-06 16:06:09,581.69,Paris,Desktop_Web
e984058b-36dc-4494-87f1-4a913f1c8811,USER_0182,2026-06-06 16:06:21,1291.58,Delhi,Mobile_iOS
ab72e1c7-8600-4081-a36d-1c4cc62c9cfb,USER_0077,2026-06-06 16:06:50,1049.77,Sydney,Mobile_iOS
733846ad-f9c7-4b14-bc96-e2cfaf025c0c,USER_0337,2026-06-06 16:07:07,907.96,Sydney,Mobile_iOS
a81842c0-e7de-4bd4-a3d2-dc0b8087680d,USER_0516,2026-06-06 16:07:18,1242.87,London,Mobile_Android
65789019-0258-4d1c-a186-4a1c2e7e827b,USER_0788,2026-06-06 16:07:35,1926.8,Tokyo,Desktop_Web
c18be144-65e0-4f1d-b5e1-62d2254c54f8,USER_0585,2026-06-06 16:07:43,333.47,New York,Mobile_Android
f5cfe9e5-4c2f-4666-a40c-e333d6f0f8a2,USER_0289,2026-06-06 16:08:01,1105.74,Dubai,Mobile_iOS
3f70a74f-0858-485e-a510-5ed6d1f329ed,USER_0190,2026-06-06 16:08:07,1735.96,Sydney,Desktop_Web
33261297-4b8b-4396-9035-5d51a6e81df0,USER_0924,2026-06-06 16:08:23,1630.11,Mumbai,Desktop_Web
5af2d0df-4ba8-4854-9414-b865bcfaf6d4,USER_0571,2026-06-06 16:08:36,1427.77,Bangalore,Mobile_iOS
f453e4bb-8f96-41e8-8688-d3f1068e493f,USER_0844,2026-06-06 16:08:50,1693.29,Dubai,Mobile_iOS
8fea7713-273e-424d-91b8-9ac1ddada312,USER_0121,2026-06-06 16:09:07,23.28,Bangalore,Mobile_iOS
5ca6b021-69dd-4785-b523-8f7b23b65386,USER_0198,2026-06-06 16:09:36,946.45,Sydney,Mobile_iOS
f71077bb-1bdb-4395-811c-871ad9c0c16f,USER_0163,2026-06-06 16:09:53,664.52,New York,Mobile_iOS
a48686da-13da-4313-ab64-87b1696d55fc,USER_0105,2026-06-06 16:10:10,1304.12,London,Mobile_iOS
b5a1236f-ed84-4446-915c-b46ab408b9bb,USER_0313,2026-06-06 16:10:17,179.66,Paris,Mobile_Android
02b2d93c-ec0f-41fb-9a3f-fbc050d325e4,USER_0189,2026-06-06 16:10:35,1525.56,Tokyo,Desktop_Web
7fcf09a1-5b14-418e-85c2-8492cec4a7b5,USER_0468,2026-06-06 16:10:42,1350.7,Mumbai,Desktop_Web
ed0f082d-29ab-43b5-94cb-a82495f44980,USER_0288,2026-06-06 16:11:09,459.18,New York,Mobile_Android
ebd7c9bb-4462-4760-9de1-32fa1c386e95,USER_0392,2026-06-06 16:11:29,1732.73,Sydney,Mobile_Android
f628afe9-0e42-485a-aa57-93e2a6f07ba0,USER_0473,2026-06-06 16:11:49,1618.58,Paris,Mobile_Android
5c429479-1db6-4a5d-a17d-5a4302a43d6b,USER_0464,2026-06-06 16:12:11,1944.55,Bangalore,Desktop_Web
b8e88115-c2d7-4ced-8ec6-20226c82da68,USER_0080,2026-06-06 16:12:21,1485.16,Mumbai,Mobile_iOS
75fe068e-521c-42a8-bc7f-8bf58b46a33f,USER_0732,2026-06-06 16:12:39,1208.18,New York,Mobile_Android
1c7298f0-cd81-4f54-a47d-e890b8b40af8,USER_0175,2026-06-06 16:12:56,77.5,Mumbai,Mobile_Android
24067389-dfef-4912-a864-3cf00a5bcb1b,USER_0259,2026-06-06 16:13:19,1688.62,Delhi,Mobile_iOS
bd341982-eac1-44a4-811c-5332892c7955,USER_0832,2026-06-06 16:13:43,927.8,Sydney,Mobile_Android
32bff603-6f4d-44e8-b7b8-d41952418d77,USER_0546,2026-06-06 16:13:53,636.76,London,Mobile_Android
9bd610ce-7a2c-4c5e-8d6e-f9360d991904,USER_0220,2026-06-06 16:14:15,127.44,New York,Mobile_iOS
db461903-2b87-413a-ae10-b4624c523933,USER_0771,2026-06-06 16:14:39,1570.05,Bangalore,Mobile_iOS
ddb5c409-8ae1-43a1-8d1b-6c691cae8d18,USER_0380,2026-06-06 16:14:48,1983.04,Sydney,Mobile_iOS
43d86286-bcc5-4891-b3d4-bb1fdcbdb7f5,USER_0783,2026-06-06 16:14:57,1514.83,New York,Mobile_Android
9901f60c-b538-4902-bbf3-475d04aa26bd,USER_0368,2026-06-06 16:15:02,1691.54,Delhi,Mobile_Android
f5bf8eb6-3287-4ec7-9a16-742eeb8b2498,USER_0358,2026-06-06 16:15:18,1448.69,Paris,Desktop_Web
9a7a1f15-1079-4105-9422-80e8ac028fde,USER_0158,2026-06-06 16:15:36,1204.34,Mumbai,Mobile_Android
bf9930a7-adca-4d4c-95ef-24b4a4f1ba1a,USER_0957,2026-06-06 16:15:58,1252.9,Paris,Mobile_Android
30c68f26-e9dc-4e23-8892-dd4c964132ab,USER_0739,2026-06-06 16:16:25,1871.7,Paris,Mobile_Android
7f2f66a4-de9c-45b2-b924-9d2ba4aa6bfc,USER_0310,2026-06-06 16:16:48,548.93,Dubai,Desktop_Web
216007bd-0645-4d50-b1ea-e32f629d9ada,USER_0820,2026-06-06 16:17:07,49547.44,New York,Desktop_Web
dc04b44f-929d-41ef-b790-1b6fb313e9dd,USER_0843,2026-06-06 16:17:12,1811.55,New York,Mobile_Android
6044f3ea-542c-4970-b4d3-d78aa68e7849,USER_0145,2026-06-06 16:17:42,217.14,Tokyo,Mobile_iOS
4e2b5977-8961-46d5-b7b5-1d4dc3aca8ec,USER_0570,2026-06-06 16:17:59,1419.74,Sydney,Mobile_iOS
0c72603a-fe74-4b7a-9ff2-28871a3b4774,USER_0703,2026-06-06 16:18:29,1862.02,New York,Desktop_Web
37577bfc-fe7c-4757-abe9-50927d8ba205,USER_0998,2026-06-06 16:18:36,935.53,Tokyo,Desktop_Web
f5f2f85d-de8e-4ae9-8ef9-e84c33b5484e,USER_0761,2026-06-06 16:19:04,808.27,Delhi,Desktop_Web
b270a545-9019-4372-9ba0-b7f8fed8acbc,USER_0514,2026-06-06 16:19:17,868.44,Delhi,Desktop_Web
a19a745b-14ca-4485-a696-0a4eded85d28,USER_0578,2026-06-06 16:19:39,55.73,New York,Desktop_Web
06fcb108-3568-4ef8-b56e-de7319eff59b,USER_0107,2026-06-06 16:19:45,1259.19,Bangalore,Desktop_Web
a0fe173d-8540-4eef-b788-3683744b230b,USER_0049,2026-06-06 16:19:55,1489.97,Paris,Mobile_Android
8ab5f624-bb1c-4699-bd7c-5620b5809902,USER_0004,2026-06-06 16:20:20,1093.78,Bangalore,Mobile_iOS
c74dc504-c6af-44da-9788-bf31fafe4827,USER_0205,2026-06-06 16:20:26,1225.21,Paris,Mobile_iOS
711d595c-14f7-4bae-a659-ac33e9e3db3e,USER_0643,2026-06-06 16:20:45,1440.05,Bangalore,Mobile_iOS
73f2b4b5-c2c7-4dcb-a70a-d4b4115fc176,USER_0251,2026-06-06 16:21:02,663.57,Sydney,Mobile_iOS
05cb5211-5453-44f8-bd5a-81883e74f6ea,USER_0131,2026-06-06 16:21:30,295.9,Tokyo,Mobile_iOS
cd8d0048-1fb9-4c81-839f-8393a605b732,USER_0449,2026-06-06 16:21:52,1352.9,Mumbai,Mobile_Android
7650484f-b719-4e1c-be91-cdb5bdd72d6a,USER_0158,2026-06-06 16:22:18,805.24,Sydney,Desktop_Web
